"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Alley","Lot_Shape","Land_Contour","Lot_Config","Land_Slope","Neighborhood","Condition_1","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Fence","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price"
527404180,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7200,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Below_Average","Below_Average",1971,1971,"Gable","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",620,224,864,"Typical","Y","SBrkr",874,0,874,0,1,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1995,"Unf",2,576,"Typical","Typical","Paved",63,0,0,0,0,"No_Fence",0,3,2006,"WD ","Normal",97500
527450080,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",24,2160,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Briardale","Norm","TwnhsE","Two_Story","Average","Above_Average",1973,1973,"Gable","HdBoard","HdBoard","BrkFace",200,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,363,765,"Good","Y","SBrkr",765,600,1365,0,0,1,1,3,1,"Good",7,"Min1",1,"Fair","Attchd",1973,"Unf",2,440,"Typical","Typical","Paved",0,36,0,0,0,"No_Fence",0,6,2006,"WD ","Normal",125500
527450460,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1890,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Briardale","Norm","Twnhs","Two_Story","Above_Average","Good",1972,1972,"Gable","HdBoard","HdBoard","BrkFace",380,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,212,494,"Excellent","Y","SBrkr",494,536,1030,0,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1973,"Unf",1,264,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,7,2006,"WD ","Normal",116000
527451380,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Briardale","Norm","Twnhs","Two_Story","Above_Average","Good",1972,1972,"Gable","HdBoard","HdBoard","BrkFace",281,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,355,672,"Good","Y","SBrkr",672,546,1218,0,1,1,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1972,"Unf",1,264,"Typical","Typical","Paved",0,28,0,0,0,"No_Fence",0,5,2006,"WD ","Normal",118000
527451450,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Briardale","Norm","Twnhs","Two_Story","Above_Average","Average",1972,1972,"Gable","HdBoard","HdBoard","BrkFace",504,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,207,483,"Typical","Y","SBrkr",483,465,948,0,0,1,1,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1972,"Unf",1,264,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,7,2006,"WD ","Normal",89000
527451460,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Briardale","Norm","Twnhs","Two_Story","Above_Average","Average",1972,1972,"Gable","HdBoard","HdBoard","BrkFace",504,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,143,525,"Good","Y","SBrkr",525,567,1092,0,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1972,"Unf",1,264,"Typical","Typical","Paved",352,0,0,0,0,"Good_Privacy",0,10,2006,"WD ","Normal",108000
527451520,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Briardale","Norm","Twnhs","Two_Story","Above_Average","Average",1972,1972,"Gable","HdBoard","HdBoard","BrkFace",297,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,483,483,"Typical","Y","SBrkr",483,504,987,0,0,1,1,2,1,"Typical",5,"Typ",1,"Poor","Attchd",1972,"Unf",1,288,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,6,2006,"WD ","Normal",94500
527452070,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",53,4043,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northpark_Villa","Norm","TwnhsE","One_Story","Above_Average","Average",1975,1975,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"BLQ",156,186,1069,"Good","Y","SBrkr",1069,0,1069,0,1,2,0,2,1,"Typical",4,"Typ",1,"Poor","Attchd",1975,"RFn",2,440,"Typical","Typical","Paved",0,55,0,0,225,"No_Fence",0,7,2006,"WD ","Normal",146300
527452290,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,7514,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Average","Good",1967,1975,"Hip","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","ALQ",1,"Rec",108,462,943,"Typical","Y","SBrkr",1387,0,1387,1,0,1,0,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1974,"RFn",1,300,"Typical","Typical","Paved",0,0,240,0,0,"No_Fence",0,9,2006,"WD ","Normal",145000
527452310,"Split_Foyer","Residential_Low_Density",68,7838,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","SFoyer","Average","Average",1967,1967,"Gable","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","Av","ALQ",1,"Unf",0,95,864,"Typical","Y","SBrkr",900,0,900,1,0,1,0,3,1,"Typical",6,"Typ",1,"Poor","Attchd",1967,"RFn",1,288,"Typical","Typical","Paved",175,144,0,0,0,"Minimum_Wood_Wire",0,12,2006,"WD ","Normal",123000
527453070,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2280,"No_Alley_Access","Regular","Lvl","FR2","Gtl","Northpark_Villa","Norm","Twnhs","One_Story","Good","Good",1976,1976,"Gable","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"BLQ",492,443,1055,"Typical","Y","SBrkr",1055,0,1055,1,0,2,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd",1976,"Unf",1,319,"Typical","Typical","Paved",0,29,0,0,0,"No_Fence",0,4,2006,"WD ","Normal",137500
528102010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",129,16737,"No_Alley_Access","Regular","Lvl","FR3","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2004,2005,"Hip","VinylSd","VinylSd","BrkFace",66,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,533,1980,"Excellent","Y","SBrkr",1980,0,1980,1,0,2,0,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2004,"Fin",3,770,"Typical","Typical","Paved",194,45,0,0,0,"No_Fence",0,9,2006,"WD ","Normal",315000
528102080,"Two_Story_1946_and_Newer","Residential_Low_Density",72,16387,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Excellent","Average",2006,2006,"Hip","VinylSd","VinylSd","Stone",215,"Good","Typical","PConc","Excellent","Good","No","GLQ",3,"Unf",0,369,1738,"Good","Y","SBrkr",1738,851,2589,1,0,2,1,4,1,"Excellent",11,"Typ",1,"Good","Attchd",2006,"RFn",3,831,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,8,2006,"New","Partial",412083
528106120,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",110,16163,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Very_Good","Average",2004,2004,"Gable","VinylSd","VinylSd","BrkFace",232,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1618,1618,"Excellent","Y","SBrkr",1618,0,1618,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2004,"Fin",3,880,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,7,2006,"WD ","Normal",252000
528112010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",108,12228,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Good","Average",2006,2006,"Hip","VinylSd","VinylSd","Stone",206,"Good","Typical","PConc","Excellent","Good","No","Unf",7,"Unf",0,1721,1721,"Excellent","Y","SBrkr",1740,0,1740,0,0,2,0,4,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",2006,"RFn",3,874,"Typical","Typical","Paved",0,43,0,0,0,"No_Fence",0,9,2006,"New","Partial",293000
528114010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",120,14780,"No_Alley_Access","Slightly_Irregular","HLS","Corner","Mod","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2005,2005,"Hip","VinylSd","VinylSd","BrkFace",568,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,363,1868,"Excellent","Y","SBrkr",1868,0,1868,1,0,2,0,2,1,"Excellent",7,"Typ",1,"Good","Attchd",2005,"Fin",3,1085,"Typical","Typical","Paved",354,56,0,0,156,"No_Fence",0,6,2006,"WD ","Normal",415000
528116030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",98,16033,"No_Alley_Access","Slightly_Irregular","Lvl","FR2","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2004,2005,"Hip","VinylSd","VinylSd","BrkFace",378,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,572,1833,"Excellent","Y","SBrkr",1850,0,1850,1,0,2,0,3,1,"Good",8,"Typ",1,"Good","Attchd",2004,"Fin",3,772,"Typical","Typical","Paved",519,112,0,0,0,"No_Fence",0,3,2006,"WD ","Normal",326000
528118020,"Two_Story_1946_and_Newer","Residential_Low_Density",108,13418,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Very_Good","Average",2004,2005,"Gable","VinylSd","VinylSd","Stone",132,"Good","Typical","PConc","Excellent","Typical","Av","Unf",7,"Unf",0,1117,1117,"Excellent","Y","SBrkr",1132,1320,2452,0,0,3,1,4,1,"Good",9,"Typ",1,"Good","BuiltIn",2004,"Fin",3,691,"Typical","Typical","Paved",113,32,0,0,0,"No_Fence",0,9,2006,"WD ","Normal",309000
528118110,"Two_Story_1946_and_Newer","Residential_Low_Density",120,13975,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Excellent","Average",2005,2006,"Hip","VinylSd","VinylSd","BrkFace",525,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1090,1090,"Excellent","Y","SBrkr",1117,1089,2206,0,0,2,1,4,1,"Excellent",10,"Typ",1,"Good","BuiltIn",2005,"Fin",3,670,"Typical","Typical","Paved",148,95,0,0,0,"No_Fence",0,8,2006,"New","Partial",300000
528120140,"Two_Story_1946_and_Newer","Residential_Low_Density",82,9942,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Excellent","Average",2005,2006,"Gable","MetalSd","MetalSd","BrkFace",385,"Excellent","Typical","PConc","Excellent","Good","Av","GLQ",3,"Unf",0,316,1606,"Excellent","Y","SBrkr",1625,466,2091,1,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2005,"RFn",2,521,"Typical","Typical","Paved",194,84,0,0,0,"No_Fence",0,5,2006,"New","Partial",338500
528142060,"Two_Story_1946_and_Newer","Residential_Low_Density",82,10672,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Very_Good","Average",2006,2006,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","Gd","Unf",7,"Unf",0,1054,1054,"Good","Y","SBrkr",1054,1335,2389,0,0,2,1,4,1,"Good",10,"Typ",1,"Good","BuiltIn",2006,"Fin",3,672,"Typical","Typical","Paved",176,64,0,0,0,"No_Fence",0,11,2006,"New","Partial",298236
528142070,"Two_Story_1946_and_Newer","Residential_Low_Density",82,11643,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Very_Good","Average",2005,2006,"Hip","MetalSd","MetalSd","BrkFace",142,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,644,1524,"Excellent","Y","SBrkr",1544,814,2358,1,0,2,1,4,1,"Excellent",10,"Typ",1,"Good","BuiltIn",2005,"Fin",3,784,"Typical","Typical","Paved",120,34,0,0,0,"No_Fence",0,8,2006,"New","Partial",329900
528142110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,12378,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2003,2004,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,622,1896,"Excellent","Y","SBrkr",1944,0,1944,1,0,2,0,3,1,"Excellent",8,"Typ",3,"Excellent","Attchd",2003,"Fin",3,708,"Typical","Typical","Paved",208,175,0,0,0,"No_Fence",0,11,2006,"WD ","Normal",360000
528144030,"Two_Story_1946_and_Newer","Residential_Low_Density",86,11065,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Very_Good","Average",2006,2006,"Gable","VinylSd","VinylSd","Stone",788,"Good","Typical","PConc","Good","Typical","Mn","Unf",7,"Unf",0,1085,1085,"Excellent","Y","SBrkr",1120,850,1970,0,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","BuiltIn",2006,"Fin",3,753,"Typical","Typical","Paved",177,74,0,0,0,"No_Fence",0,10,2006,"New","Partial",281000
528150080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",121,13758,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2005,2006,"Gable","VinylSd","VinylSd","BrkFace",430,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,560,1792,"Excellent","Y","SBrkr",1792,0,1792,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",3,925,"Typical","Typical","Paved",204,49,0,0,0,"No_Fence",0,3,2006,"New","Partial",372397
528150090,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",131,14828,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2004,2005,"Hip","MetalSd","MetalSd","BrkFace",674,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,397,1780,"Excellent","Y","SBrkr",1780,0,1780,1,0,2,0,2,1,"Excellent",7,"Typ",1,"Good","Attchd",2004,"Fin",3,816,"Typical","Typical","Paved",144,68,0,0,0,"No_Fence",0,8,2006,"WD ","Normal",378000
528164040,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",72,11846,"No_Alley_Access","Slightly_Irregular","HLS","Inside","Gtl","Northridge_Heights","Norm","OneFam","One_Story","Excellent","Average",2003,2004,"Hip","VinylSd","VinylSd","BrkFace",562,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,225,1792,"Excellent","Y","SBrkr",1792,0,1792,1,0,2,0,2,1,"Excellent",6,"Typ",1,"Good","Attchd",2003,"Fin",3,874,"Typical","Typical","Paved",206,49,0,0,0,"No_Fence",0,8,2006,"WD ","Normal",374000
528170040,"Two_Story_1946_and_Newer","Residential_Low_Density",56,20431,"No_Alley_Access","Moderately_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Excellent","Average",2005,2006,"Hip","CemntBd","CmentBd","BrkFace",870,"Excellent","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,438,1848,"Excellent","Y","SBrkr",1848,880,2728,1,0,2,1,4,1,"Excellent",10,"Typ",2,"Excellent","Attchd",2006,"Fin",3,706,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,4,2006,"New","Partial",437154
528172020,"Two_Story_1946_and_Newer","Residential_Low_Density",74,10927,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northridge_Heights","Norm","OneFam","Two_Story","Very_Good","Average",2005,2005,"Gable","VinylSd","VinylSd","BrkFace",280,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,512,1058,"Excellent","Y","SBrkr",1058,846,1904,1,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","BuiltIn",2003,"Fin",2,736,"Typical","Typical","Paved",179,60,0,0,0,"No_Fence",0,6,2006,"WD ","Normal",275000
528180080,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",48,5911,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northridge_Heights","Norm","TwnhsE","One_Story","Excellent","Average",2005,2005,"Hip","MetalSd","MetalSd","BrkFace",278,"Excellent","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,1088,1560,"Excellent","Y","SBrkr",1565,0,1565,1,0,2,0,2,1,"Excellent",6,"Typ",1,"Good","Attchd",2005,"RFn",2,556,"Typical","Typical","Paved",196,56,0,0,0,"No_Fence",0,3,2006,"WD ","Normal",282500
528181030,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",48,6955,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","VinylSd","VinylSd","Stone",94,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1368,1368,"Excellent","Y","SBrkr",1368,0,1368,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",2,474,"Typical","Typical","Paved",132,35,0,0,0,"No_Fence",0,9,2006,"New","Partial",202500
528181040,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",40,6792,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge_Heights","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","VinylSd","VinylSd","Stone",94,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1368,1368,"Excellent","Y","SBrkr",1368,0,1368,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",2,474,"Typical","Typical","Paved",132,35,0,0,0,"No_Fence",0,3,2006,"New","Partial",202665
528186110,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",48,6373,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northridge_Heights","Norm","TwnhsE","One_Story","Excellent","Average",2006,2006,"Hip","MetalSd","MetalSd","BrkFace",572,"Excellent","Typical","PConc","Excellent","Good","No","GLQ",3,"Unf",0,1251,1666,"Excellent","Y","SBrkr",1666,0,1666,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2006,"RFn",2,575,"Typical","Typical","Paved",228,75,0,0,0,"No_Fence",0,6,2006,"New","Partial",310090
528188040,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",0,3136,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Northridge_Heights","Norm","TwnhsE","One_Story","Good","Average",2003,2003,"Gable","VinylSd","Wd Shng","Stone",163,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1405,1405,"Excellent","Y","SBrkr",1405,0,1405,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2003,"RFn",2,478,"Typical","Typical","Paved",148,36,0,0,0,"No_Fence",0,3,2006,"WD ","Normal",171750
528218060,"Two_Story_1946_and_Newer","Residential_Low_Density",65,10237,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Gilbert","RRAn","OneFam","Two_Story","Above_Average","Average",2005,2006,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,728,728,"Excellent","Y","SBrkr",728,728,1456,0,0,2,1,3,1,"Good",8,"Typ",1,"Good","Attchd",2005,"Fin",2,390,"Typical","Typical","Paved",0,24,0,0,0,"No_Fence",0,2,2006,"New","Partial",170440
528218080,"Two_Story_1946_and_Newer","Residential_Low_Density",65,10237,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Gilbert","RRAn","OneFam","Two_Story","Good","Average",2006,2006,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,738,738,"Excellent","Y","SBrkr",738,754,1492,0,0,2,1,3,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",2006,"Fin",2,440,"Typical","Typical","Paved",0,32,0,0,0,"No_Fence",0,9,2006,"New","Partial",169985
528218140,"Two_Story_1946_and_Newer","Residential_Low_Density",58,14054,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","Two_Story","Good","Average",2006,2006,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,879,879,"Excellent","Y","SBrkr",879,984,1863,0,0,2,1,4,1,"Good",9,"Typ",1,"Good","BuiltIn",2006,"Fin",3,660,"Typical","Typical","Paved",100,17,0,0,0,"No_Fence",0,11,2006,"New","Partial",219210
528222010,"Two_Story_1946_and_Newer","Residential_Low_Density",96,11631,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Gilbert","Norm","OneFam","Two_Story","Very_Good","Average",2004,2005,"Gable","VinylSd","VinylSd","BrkFace",236,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1052,1052,"Excellent","Y","SBrkr",1052,1321,2373,0,0,2,1,4,1,"Good",9,"Typ",1,"Good","BuiltIn",2004,"Fin",3,632,"Typical","Typical","Paved",120,46,0,0,0,"No_Fence",0,6,2006,"New","Partial",258000
528222020,"Two_Story_1946_and_Newer","Residential_Low_Density",75,9073,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Gilbert","Norm","OneFam","Two_Story","Good","Average",2006,2006,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,738,738,"Excellent","Y","SBrkr",738,754,1492,0,0,2,1,3,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",2006,"Fin",2,440,"Typical","Typical","Paved",100,32,0,0,0,"No_Fence",0,10,2006,"New","Partial",185101
528228280,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3087,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Good","Average",2006,2006,"Gable","VinylSd","VinylSd","BrkFace",14,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,767,1220,"Excellent","Y","SBrkr",1364,0,1364,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2006,"Fin",2,437,"Typical","Typical","Paved",100,16,0,0,0,"No_Fence",0,11,2006,"New","Partial",210250
528228340,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",0,3196,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Very_Good","Average",2003,2003,"Gable","VinylSd","VinylSd","BrkFace",40,"Good","Typical","PConc","Good","Typical","Gd","Unf",7,"Unf",0,1273,1273,"Excellent","Y","SBrkr",1456,0,1456,0,0,2,0,2,1,"Good",7,"Typ",1,"Typical","Attchd",2003,"Fin",2,400,"Typical","Typical","Paved",143,20,0,0,0,"No_Fence",0,5,2006,"WD ","Normal",215000
528228415,"One_Story_PUD_1946_and_Newer","Residential_Medium_Density",0,3072,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Good","Average",2004,2004,"Hip","VinylSd","VinylSd","BrkFace",18,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1375,1375,"Excellent","Y","SBrkr",1414,0,1414,0,0,2,0,2,1,"Good",6,"Typ",1,"Typical","Attchd",2004,"Fin",2,398,"Typical","Typical","Paved",144,20,0,0,0,"No_Fence",0,5,2006,"WD ","Normal",178740
528228430,"One_Story_PUD_1946_and_Newer","Residential_Medium_Density",0,3072,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Good","Average",2004,2004,"Hip","VinylSd","VinylSd","BrkFace",18,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,306,1365,"Excellent","Y","SBrkr",1548,0,1548,1,0,2,0,2,1,"Good",7,"Typ",1,"Typical","Attchd",2004,"Fin",2,388,"Typical","Typical","Paved",143,20,0,0,0,"No_Fence",0,9,2006,"WD ","Normal",225000
528228545,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3010,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","VinylSd","VinylSd","BrkFace",16,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,1232,1248,"Excellent","Y","SBrkr",1248,0,1248,0,0,2,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd",2005,"Fin",2,438,"Typical","Typical","Paved",108,0,0,0,0,"No_Fence",0,3,2006,"New","Partial",167240
528228550,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3010,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Good","Average",2005,2006,"Gable","VinylSd","VinylSd","BrkFace",14,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,1126,1142,"Excellent","Y","SBrkr",1142,0,1142,0,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2005,"Fin",2,440,"Typical","Typical","Paved",90,0,0,0,0,"No_Fence",0,6,2006,"New","Partial",156820
528228565,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",43,3013,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Bloomington_Heights","Norm","TwnhsE","One_Story","Good","Average",2005,2005,"Gable","VinylSd","VinylSd","BrkFace",145,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,1346,1362,"Excellent","Y","SBrkr",1506,0,1506,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"Fin",2,440,"Typical","Typical","Paved",142,20,0,0,0,"No_Fence",0,4,2006,"WD ","Normal",213490
